SMILES,IC50 (nM)
CC(=O)N[C@@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)nc1C, 363
Cc1cc(OC(C)C)ccc1N1C(=O)Nc2c(C(=O)N[C@H]3CC[C@@H](NC(=O)/C=C/CN(C)C)C3)sc3nccc1c23, 363
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1, 363
NC(=O)c1sc(C2CCCC2)nc1-c1ccc(Oc2ccccc2)cc1, 364
O=C1c2c(F)cc(C3CC3)cc2OCCN1c1cccc(-c2ccnc3[nH]c(C4=CCN(C5COC5)CC4)cc23)c1CO, 364
CC(C)(C)OC(=O)N1CCC(Nc2ncnc3[nH]cc(C(=O)c4ccccc4)c23)C1, 364
C=CC(=O)Nc1cccc(-n2c(=O)n(C)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1, 364
CC(C)(C)C=C(C#N)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1, 365
Cc1c(-c2cc(Nc3ccc(N4CCN(C)CC4)cn3)c(=O)n(C)c2)cccc1-n1ccc2cc(C3CC3)cc(F)c2c1=O, 365
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(C(C)(C)C)cc4)c3C)cn(C)c2=O)ccc1C, 365
CNC(=O)CN1CCCC(n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1, 365
[C-]#[N+]C(=CC1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnc32)CC1, 365
CNC(=O)CN1CCCC(n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1, 365
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4cc[nH]c(=O)c4)c3CO)ncc2c1, 365.77
C=CC(=O)N1CCC[C@@H](Nc2nccc(Nc3nc4ccc(Oc5ccccc5)nc4s3)n2)C1, 367
CC#CC(=O)N1CC[C@H](c2cn(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1, 369
c1nc2c(Nc3ccc(N4CCOCC4)cc3)nc(-c3ccc4cn[nH]c4c3)cc2[nH]1, 369
C/C=C/C(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C, 370
C=CC(=O)N1CC2C[C@H]1C(c1nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c3c(N)nccn13)N2C(C)=O, 372
C=CC(=O)N1CC[C@H](c2cn(-c3ccc(Oc4cccc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1, 373
CC(=O)CC(=O)N1CCCC(n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1, 374
CC(=O)NC(=O)N1CCCC(n2nc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c3c(N)ncnc32)C1, 374
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 374
C=CC(=O)N1CCC[C@H](c2cn(-c3ccc(Oc4cc(F)cc(F)c4)cc3)c3c(N)n[nH]c(=O)c23)C1, 375
C=CC(=O)N1CCC(N2N=C(Nc3cccc(Oc4ccccc4)c3)c3c[nH]c4ncnc2c34)CC1, 376
C=CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)CC1, 0.30
C=CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)CC21, 0.30
CC#CC(=O)N1CCC2(CCN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)C2)C1, 0.30
C=CC(=O)N1CCc2c(cccc2-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCC(C(F)(F)F)C4)C1, 0.300
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2cc(F)ccc2c1=O, 0.300
C=CC(=O)Nc1cccc(-c2c[nH]c3ncc(NC(=O)OCc4ccccc4)cc23)c1, 0.300
C=CC(=O)Nc1cccc(-c2c[nH]c3ncc(NC(=O)OC(C)C)cc23)c1, 0.300
C=CS(=O)(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]cc(C)c23)c1C, 0.300
CC#CC(=O)N[C@H]1CCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.300
C=CC(=O)N1CCc2c(cccc2-c2c(C)nc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.300
C=CC(=O)N1CC=CC1c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 0.300
C=CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)CC1, 0.300
C=CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)CC21, 0.300
CC#CC(=O)N1CCC2(CCN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)C2)C1, 0.300
CC(F)(F)c1cccc([C@](C)(O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)c1, 0.300
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2cc(F)ccc2c1=O, 0.300
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3cnn(Cc4cccc(F)c4)c3)c(C(N)=O)c1N)C2, 0.300
CN1CCN(C(=O)C(C#N)=CC(C)(C)C)C[C@@H]1c1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)nccn12, 0.300
CCOc1cc(C(=O)Nc2cc(C(F)(F)F)ccn2)ccc1-c1nc(C23CCC(C(=O)O)(CC2)CC3)n2ccnc(N)c12, 0.300000
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3cnn(Cc4ccccc4)c3)c(C(N)=O)c1N)C2, 0.300
C=CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)CC21, 0.300
CC#CC(=O)N1CCC2(CCN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)C2)C1, 0.300
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)C1, 0.300
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)C1, 0.300
CC#CC(=O)N1CCCC2CN(c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)CC21, 0.300
CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)CCC1, 0.300000
C=Cc1cc(Cc2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)cc(C)n1, 0.300
C=CC(=O)N1CCC(c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)C1, 0.300
C#Cc1cc(Cc2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)ccn1, 0.300
CC#CC(=O)N1CCC2(CCN(c3c(F)cc(C(N)=O)c4[nH]c(C)c(C)c34)C2)C1, 0.300
C=CC(=O)N1CC=C(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)CC1, 0.300
C=CC(=O)N1CC2CN(c3c(F)cc(C(N)=O)c4[nH]c5ccccc5c34)CC21, 0.300
C=CS(=O)(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]cc(C)c23)c1C, 0.300
CC#Cc1cc(Cc2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)ccn1, 0.300
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.300000
C=CC(=O)N1CC[C@@H](c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)C1, 0.300
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1, 0.300000
C=CC(=O)N1CC=CC1c1c(F)cc(C(N)=O)c2[nH]c(C)c(C)c12, 0.300
CC#CC(=O)N[C@H]1CCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1, 0.300
CC#CC(=O)N1CCC[C@H]2CN(c3c(Cl)cc(C(N)=O)c4[nH]c5ccccc5c34)C[C@H]21, 0.300
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)c(C(N)=O)c1N)C2, 0.300
Cn1cc(Nc2nccc(-c3ccc4c(c3)CCCCC4NC(=O)c3nc(C(C)(C)C)no3)n2)cn1, 0.300000
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2cc(F)ccc2c1=O, 0.3
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3cnn(Cc4cccc(C5CC5)c4)c3)c(C(N)=O)c1N)C2, 0.300
C=CC(=O)N1CCC(c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)C1, 0.300
C=CC(=O)N1CCC(c2c(F)cc(C(N)=O)c3[nH]c4ccccc4c23)C1, 0.300
CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3nc(N)nc(Nc4ccc(C(=O)N5CCOCC5)cc4)n3)c2CO)cc1,<0.300000
CC#CC(=O)N1CC[C@]2(C1)C[C@H](n1nc(-c3cnn(Cc4cccc(F)c4Cl)c3)c(C(N)=O)c1N)C2, 0.300
C=CC(=O)N1CCN(c2ccc(C(N)=O)c(Nc3ccc(CCN4CCCC4)cc3)n2)CC1, 0.300000
CC#CC(=O)N1CCCC2CN(c3c(Cl)cc(C(N)=O)c4[nH]c5ccccc5c34)CC21, 0.300
Cn1cc(CC(=O)c2ccc(C(=O)c3c[nH]c4ncnc(N[C@@H]5CC[C@@H](CO)OC5)c34)c(Cl)c2)cn1, 376
C[C@](O)(c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3c(Cl)cnc(N)c23)cc1)c1cccc(C(F)(F)F)c1, 377
COCCC(=O)N1CCN[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1, 377
C=CC(=O)N1CC2(CC(n3c(NC(=O)c4ccc(C(F)F)s4)nc4cc(CN[C@@H](C)C(C)(C)C)ccc43)C2)C1, 378
CONC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ncc12, 379
Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2CCCN1C(=O)C=CC1=O, 379
Nc1ncnc2c1c(-c1ccc(Oc3c(F)c(F)cc(F)c3F)cc1F)nn2CCCN1C(=O)C=CC1=O, 379
CONC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ncc12, 379
CONC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2)OCCOCCOCCO3)nc2[nH]ncc12, 379
CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1, 379
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCC[C@H](N)C3)sc3nccc1c23, 380
CNC1CC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 380
C=CC(=O)N[C@@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1cncc(C(C)C)c1, 380
O=C(CNc1cc(Cl)cc(Cl)c1)N1CCC[C@H](Nc2ncnc3[nH]ccc23)C1, 380
C=CC(=O)N[C@@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccnc(C(C)C)c1, 380
Cc1c(-c2ccc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O, 380
CNC1CC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 380
O=C(c1ccc(N2CCCCC2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12, 380
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCC[C@H](N)C3)sc3nccc1c23, 380
CC#CC(=O)N1C(c2nc(-c3ccc(C(C)(O)c4ccccc4)cc3)c3c(N)nccn23)CC2CC21, 382
CC#CC(=O)N1CC[C@@H](c2cn(-c3ccc(Oc4ccccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1, 383
CCC(=O)C(=O)N1CC=C(c2c[nH]c3ncc(NC(=O)OCc4cccc(F)c4)cc23)CC1, 384
Cn1nc(Nc2c(Cl)cccc2Cl)c2cnc(NC3=C/C=C/CCN(C(=O)C(F)(F)F)C\C=C\3)nc21, 386
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCSC(=S)N4CCN(c5ccccc5)CC4)cc3)ncc2F)c1, 386
Cn1cc(-c2nccc(N3CCn4c(cc5c4CCCC5)C3=O)c2CO)cc(Nc2ccc(N3CCN(C4COC4)CC3)cn2)c1=O, 387
CCCCn1cc(-c2cnc(N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1, 387
Cc1ccc(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)c(C)c1NC(=O)c1cc2ccccc2s1, 387
CC(O)(c1ccc(-c2nc([C@@H]3CC[C@H]4CCC(=O)N4C3)n3ccnc(N)c23)cc1)c1ccc(C(F)(F)F)cc1, 388
C=CC(=O)NCCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4ccc5cnccc5c4)ccc3C)cn2)c1, 388
CN(C)CC(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1, 388
COc1cccc2c(=O)n(-c3cccc(-c4ccc(C(N)=O)c5[nH]ccc45)c3C)cnc12, 390
COc1cccc2c(=O)n(-c3cccc(-c4ccc(C(N)=O)c5[nH]ccc45)c3C)cnc12, 390
Nc1nccc2c1CC[C@H]2NC(=O)c1cn(Cc2ccc(N3CC(=O)N4CCCC4C3)nc2)nn1, 390
COc1cccc2c(=O)n(-c3cccc(-c4ccc(C(N)=O)c5[nH]ccc45)c3C)cnc12, 390
COc1cccc2c(=O)n(-c3cccc(-c4ccc(C(N)=O)c5[nH]ccc45)c3C)cnc12, 390
C=CC(=O)N1CCCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1, 390
COc1cccc2c(=O)n(-c3cccc(-c4ccc(C(N)=O)c5[nH]ccc45)c3C)cnc12, 390
O=C(CNc1ccccc1)NC1CCCN(c2ncnc3[nH]ccc23)C1, 390
CC#CC(=O)N1CC[C@H](c2nn(-c3ccc(Oc4ccccc4F)cc3)c3c(N)n[nH]c(=O)c23)C1, 393
Cc1cc2c(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)ccnc2[nH]1, 395
C[C@@H]1CC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)CN1C#N, 396
Cc1c(-c2ncnc3[nH]c(-c4cccc(CN5CCNCC5)c4)cc23)cccc1N1CCOc2cc(C3CC3)ccc2C1=O, 396
C[C@@H]1CC[C@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)CN1C#N, 396
C=CC(=O)Nc1cccc(-n2c(=O)n(CC)c(=O)c3cnc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)nc32)c1, 396
CCN1CC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CNC3)sc3nccc1c23, 398
O=C(NCC1CCNC1)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 398
C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 398
C=CC(=O)[C@@H]1COC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)nc1, 398
CN1CCC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)CC1, 398
COc1ccccc1Oc1ccc(N2C(=O)Nc3c(C(=O)NC4CCNCC4)sc4nccc2c34)c(C)c1, 398
CC(C)=C(F)C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cnc(CC(C)C)cc2C)C1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccccc2)C1, 398
C=CC(=O)N[C@@H]1COC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1cnc(Oc2ccccc2)cc1C, 398
O=C(NCC1CCNC1)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC[C@@H]3CCCN3C)sc3nccc1c23, 398
CCN1CC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(CC(C)C)nc2C)C1, 398
C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(S(F)(F)(F)(F)F)cc2C)C1, 398
COc1nc(-c2n[nH]c(=O)[nH]2)cc2ccccc12, 398
O=C(N[C@@H]1CCNC1)c1sc2nccc3c2c1NC(=O)N3c1ccnc(-c2ccccc2)c1, 398
C=CC(=O)N[C@@H]1CCCC[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1C, 398
Cc1cc(OC2CCCCC2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C)C3)sc3nccc1c23, 398
CO[C@H]1CNC[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 398
CC(C)(C)OC(=O)N[C@@H]1CC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)C1, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)/C=C/CN4CCOCC4)C3)sc3nccc1c23, 398
Cc1cc(OC2CCCC2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCNC3)sc3nccc1c23, 398
CN1CC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)CC1=O, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C(=O)/C=C/CN4CCOCC4)C3)sc3nccc1c23, 398
O=C(N[C@@H]1CCNC1)c1sc2nccc3c2c1NC(=O)N3c1ccnc(-c2ccccc2)c1, 398
O=C(NCC1CCCO1)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cnc(CC(C)C)cc2C)C1, 398
Cc1nc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCNC3)sc3nccc1c23, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(-c3cccs3)cc2)C1, 398
CC(=O)N[C@H]1CCC[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1C, 398
CN1CC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)CC1=O, 398
CC(C)=C(F)C(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 398
Cc1nc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCNC3)sc3nccc1c23, 398
CNCC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cccc(-c3ccccc3)c2)C1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(-c3cccs3)cc2)C1, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCN(C(=O)/C(C#N)=C/C4CC4)CC3)sc3nccc1c23, 398
COc1ccccc1Oc1ccc(N2C(=O)Nc3c(C(=O)NC4CCN(C)CC4)sc4nccc2c34)c(C)c1, 398
C=CC(=O)N[C@@H]1CCCC[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1C, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CNC3)sc3nccc1c23, 398
Cc1cc(OC2CCCC2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCNC3)sc3nccc1c23, 398
COc1ccccc1Oc1ccc(N2C(=O)Nc3c(C(=O)NC4CCNCC4)sc4nccc2c34)c(C)c1, 398
C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(CC(C)C)nc2C)C1, 398
CC(C)(C)OC(=O)N[C@@H]1CC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)C1, 398
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccccc2)C1, 398
CN1CCC(NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2)CC1, 398
CC(=O)N[C@H]1CCC[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1C, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC[C@@H]3CCCN3C)sc3nccc1c23, 398
O=C(NCC1CCCO1)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 398
COc1ccccc1Oc1ccc(N2C(=O)Nc3c(C(=O)NC4CCN(C)CC4)sc4nccc2c34)c(C)c1, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CCN(C(=O)/C(C#N)=C/C4CC4)CC3)sc3nccc1c23, 398
CNCC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2cccc(-c3ccccc3)c2)C1, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CN(C4CC4)C3)sc3nccc1c23, 398
Cc1cc(Oc2ccccc2)ccc1N1C(=O)Nc2c(C(=O)NC3CN(C4CC4)C3)sc3nccc1c23, 398
C=CC(=O)N1CC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(S(F)(F)(F)(F)F)cc2C)C1, 398
Cc1cc(OC2CCCCC2)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCCN(C)C3)sc3nccc1c23, 398
CO[C@H]1CNC[C@@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccc2)cc1, 398
C=CC(=O)N1CCC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cn2)C1, 398
C=CC(=O)N1CCC[C@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cn2)C1, 398
O=C(NCc1ccccc1)c1ccc(C(=O)c2c[nH]c3ncnc(N[C@@H]4CC[C@@H](CO)OC4)c23)c(Cl)c1, 399
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccc(F)cc2c1=O, 400
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccc(F)cc2c1=O, 400
C=CC(=O)N1CC[C@H](F)[C@H](Oc2nc(Nc3cc(C)ns3)nc3[nH]ccc23)C1,>400
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccc(F)cc2c1=O, 400
C=CC(=O)N1CC[C@H](F)[C@H](Oc2nc(Nc3ccc4ncsc4c3)nc3[nH]ccc23)C1,>400
C=CC(=O)N1CC[C@H](F)[C@H](Oc2nc(Nc3cnoc3)nc3[nH]ccc23)C1,>400
C=CC(=O)N1CC[C@@H](F)[C@H](Oc2nc(Nc3cnn(CC)c3)nc3[nH]ccc23)C1, 400
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccc(F)cc2c1=O, 400
C=CC(=O)N1CC2C[C@H]1C(c1nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c3c(N)nccn13)N2, 400
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 400
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)N1CC(OC(C)C)C1, 400
C=CC(=O)N1CC[C@H](F)[C@H](Oc2nc(Nc3cnn(CC)c3)nc3[nH]ccc23)C1,>400
CN1CCN(c2ccc(Nc3cc(-c4cccc(-n5ccc6cc(C7CC7)cc(Cl)c6c5=O)c4CO)cn(C)c3=O)nc2)CC1, 400
O=C(Nc1ccccc1)Nc1cccc([C@@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1, 400
CC(C)(C)c1ccc(C(=O)Nc2cccc(-c3cn4ccnc4c(Nc4ccccc4)n3)c2)cc1, 400
C=CC(=O)N1CCC[C@@H](NC(=O)c2sc3nccc4c3c2NC(=O)N4c2ccc(Oc3ccccc3)cc2C)C1, 400
Cc1c(-c2ccc(C(N)=O)c3[nH]ccc23)cccc1-n1cnc2ccc(F)cc2c1=O, 400
CN1C[C@@H]2CC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CN2C1=O, 403
CCC(=O)C(=O)N1CC=C(c2c[nH]c3ncc(NC(=O)OCc4ccccc4Cl)cc23)CC1, 404
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1, 404
C=CC(=O)N[C@H]1CCCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1ccc(Oc2ccccn2)cc1C, 407
Cc1cc(OC(C)C)ccc1N1C(=O)Nc2c(C(=O)N[C@@H]3CCC[C@@H]3N)sc3nccc1c23, 407
C=CC(=O)N[C@@H]1CCCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1cnc(Oc2ccccc2)nc1, 407
